id,product_id,sale_id,quantity
4770,205,680,12
4771,267,681,39
4772,301,682,41
4773,201,682,2
4774,178,682,5
4775,191,682,7
4776,215,682,9
4777,224,683,5
4778,154,683,44
4779,72,683,25
4780,325,683,26
4781,244,683,41
4782,311,683,3
4783,118,684,44
4784,331,684,30
4785,255,684,36
4786,480,684,9
4787,377,684,45
4788,369,684,4
4789,36,685,28
4790,390,685,32
4791,378,685,2
4792,21,685,8
4793,178,685,23
4794,86,685,32
4795,364,686,26
4796,392,686,18
4797,459,686,23
4798,490,687,28
4799,83,687,20
4800,166,688,20
4801,391,688,48
4802,494,688,43
4803,260,688,23
4804,233,688,22
4805,263,688,23
4806,373,688,17
4807,283,688,35
4808,256,688,24
4809,237,689,47
4810,474,689,40
4811,326,689,31
4812,93,689,10
4813,32,689,50
4814,20,689,34
4815,171,689,24
4816,318,689,3
4817,140,689,37
4818,485,689,48
4819,186,689,44
4820,81,689,20
4821,465,689,28
4822,283,690,47
4823,109,690,14
4824,430,690,16
4825,182,690,30
4826,185,690,49
4827,354,690,12
4828,283,690,22
4829,498,690,15
4830,306,690,29
4831,243,690,20
4832,303,690,27
4833,401,690,13
4834,319,690,4
4835,424,690,45
4836,72,690,45
4837,70,691,37
4838,83,691,3
4839,366,691,46
4840,386,692,9
4841,128,692,11
4842,17,692,20
4843,185,693,48
4844,65,693,36
4845,443,693,22
4846,186,694,30
4847,286,694,14
4848,227,694,33
4849,53,694,2
4850,143,694,5
4851,214,695,40
4852,47,695,31
4853,375,695,40
4854,346,695,28
4855,75,695,36
4856,359,695,5
4857,15,695,6
4858,439,695,23
4859,396,695,5
4860,133,695,18
4861,283,695,31
4862,169,695,10
4863,52,695,13
4864,319,696,40
4865,487,696,42
4866,225,696,46
4867,436,696,47
4868,320,696,10
4869,151,696,16
4870,457,696,50
4871,300,696,7
4872,278,696,26
4873,374,696,30
4874,105,696,24
4875,406,696,16
4876,167,696,21
4877,120,697,22
4878,213,697,50
4879,376,697,21
4880,125,697,35
4881,359,697,36
4882,285,697,8
4883,318,697,46
4884,499,697,36
4885,10,697,40
4886,2,698,17
4887,98,698,13
4888,83,698,31
4889,166,698,19
4890,496,698,28
4891,363,698,24
4892,141,698,20
4893,175,698,18
4894,71,698,24
4895,83,698,48
4896,377,698,22
4897,140,698,25
4898,102,698,1
4899,306,698,23
4900,483,698,38
4901,142,699,24
4902,267,699,10
4903,387,699,48
4904,376,699,22
4905,185,699,50
4906,58,699,38
4907,356,700,24
4908,74,700,30
4909,460,700,33
4910,292,700,19
4911,184,700,43
4912,472,700,47
4913,398,700,38
4914,271,700,20
4915,201,701,7
4916,371,701,38
4917,489,701,49
4918,314,702,21
4919,11,702,15
4920,176,702,40
4921,404,702,18
4922,88,702,45
4923,364,703,12
4924,6,703,11
4925,340,703,27
4926,181,703,35
4927,89,703,50
4928,454,703,42
4929,297,703,11
4930,382,703,2
4931,228,703,41
4932,368,704,37
4933,45,704,10
4934,391,704,38
4935,308,704,26
4936,428,704,30
4937,120,704,35
4938,250,705,12
4939,426,705,46
4940,330,705,38
4941,43,706,22
4942,201,706,39
4943,163,706,24
4944,499,706,35
4945,319,706,29
4946,244,706,18
4947,14,706,21
4948,499,706,18
4949,461,706,44
4950,160,706,9
4951,45,706,18
4952,371,706,23
4953,222,706,49
4954,106,706,41
4955,63,706,29
4956,243,707,14
4957,167,707,49
4958,110,707,26
4959,231,707,46
4960,476,707,29
4961,45,707,12
4962,369,708,28
4963,220,708,28
4964,42,708,4
4965,375,708,37
4966,103,708,49
4967,211,708,15
4968,9,708,43
4969,88,708,6
4970,38,708,43
4971,407,708,30
4972,404,708,19
4973,186,708,35
4974,52,708,4
4975,184,708,46
4976,304,708,36
4977,163,709,22
4978,424,709,29
4979,202,709,25
4980,151,710,5
4981,441,710,47
4982,191,710,5
4983,210,711,13
4984,5,711,18
4985,89,711,46
4986,150,711,29
4987,235,711,35
4988,10,711,40
4989,381,711,34
4990,384,711,11
4991,375,711,22
4992,406,711,47
4993,219,711,33
4994,121,711,44
4995,304,711,26
4996,365,712,28
4997,92,712,42
4998,378,712,14
4999,47,712,8
5000,320,712,30
5001,470,712,6
5002,438,712,36
5003,57,712,35
5004,487,712,14
5005,496,712,46
5006,228,712,17
5007,200,712,5
5008,132,712,4
5009,184,712,46
5010,318,712,46
5011,13,713,27
5012,157,713,15
5013,334,713,20
5014,264,713,16
5015,231,713,2
5016,231,713,25
5017,480,713,3
5018,490,713,16
5019,223,714,48
5020,379,715,40
5021,27,715,36
5022,98,715,17
5023,23,715,48
5024,324,715,42
5025,377,715,38
5026,180,715,21
5027,171,715,16
5028,398,715,49
5029,115,716,20
5030,88,716,15
5031,436,716,31
5032,178,716,11
5033,257,716,14
5034,205,716,37
5035,339,716,14
5036,445,716,27
5037,261,716,50
5038,190,716,2
5039,358,716,26
5040,380,716,5
5041,157,716,18
5042,394,717,34
5043,338,717,16
5044,415,717,1
5045,264,717,7
5046,401,717,10
5047,105,717,30
5048,233,717,11
5049,297,717,9
5050,19,717,13
5051,306,718,30
5052,30,718,35
5053,259,718,49
5054,126,718,11
5055,84,718,7
5056,487,718,20
5057,392,718,29
5058,233,718,49
5059,105,719,8
5060,386,719,37
5061,460,719,12
5062,178,719,37
5063,282,719,8
5064,125,719,3
5065,438,720,10
5066,381,720,37
5067,302,720,30
5068,146,720,32
5069,34,720,9
5070,346,720,11
5071,123,721,16
5072,248,721,15
5073,42,721,10
5074,357,721,23
5075,338,721,5
5076,412,721,38
5077,288,721,28
5078,178,721,50
5079,146,721,37
5080,127,721,5
5081,466,721,10
5082,447,721,47
5083,193,721,32
5084,175,721,14
5085,488,721,4
5086,3,722,19
5087,271,722,28
5088,462,722,19
5089,270,722,43
5090,257,722,14
5091,169,722,41
5092,359,723,47
5093,315,723,9
5094,203,723,20
5095,264,723,40
5096,4,723,9
5097,179,723,40
5098,126,724,8
5099,98,724,23
5100,346,724,10
5101,184,724,33
5102,34,724,3
5103,491,724,31
5104,115,724,45
5105,374,724,6
5106,42,725,34
5107,338,725,45
5108,150,725,2
5109,77,725,37
5110,178,725,15
5111,237,725,29
5112,89,725,7
5113,294,725,6
5114,35,725,15
5115,153,725,4
5116,440,725,21
5117,382,725,43
5118,47,725,1
5119,52,725,33
5120,258,725,12
5121,376,726,34
5122,155,726,34
5123,70,726,2
5124,169,726,17
5125,354,726,7
5126,487,727,21
5127,141,727,7
5128,189,727,8
5129,146,728,36
5130,227,728,20
5131,225,728,11
5132,365,728,15
5133,439,728,40
5134,4,728,41
5135,262,729,34
5136,442,729,27
5137,167,729,34
5138,148,730,28
5139,56,730,46
5140,394,730,26
5141,96,730,29
5142,258,730,31
5143,285,730,10
5144,171,730,21
5145,292,730,35
5146,302,730,34
5147,212,730,31
5148,322,730,39
5149,38,730,5
5150,88,730,9
5151,497,731,3
5152,469,731,22
5153,436,731,50
5154,430,731,40
5155,253,731,1
5156,208,731,39
5157,460,732,13
5158,72,732,34
5159,323,732,41
5160,212,732,12
5161,345,732,29
5162,122,733,12
5163,320,733,20
5164,437,733,44
5165,103,733,13
5166,155,733,32
5167,258,733,7
5168,347,734,26
5169,106,734,24
5170,103,734,47
5171,202,735,2
5172,481,735,42
5173,373,735,14
5174,37,735,8
5175,188,735,17
5176,181,735,29
5177,19,736,13
5178,420,736,14
5179,415,736,36
5180,376,736,31
5181,379,736,23
5182,326,736,35
5183,294,737,7
5184,64,737,39
5185,402,737,1
5186,269,737,20
5187,332,737,36
5188,96,737,37
5189,17,738,8
5190,213,738,38
5191,386,738,6
5192,61,738,30
5193,479,738,27
5194,35,738,25
5195,112,738,31
5196,327,738,38
5197,230,738,45
5198,232,738,13
5199,458,738,19
5200,44,738,9
5201,197,738,4
5202,400,738,27
5203,38,738,6
5204,138,739,18
5205,261,739,27
5206,465,739,33
5207,398,739,19
5208,467,739,21
5209,466,740,7
5210,366,740,10
5211,10,740,4
5212,360,740,31
5213,423,740,25
5214,87,740,22
5215,71,740,40
5216,47,740,31
5217,302,740,39
5218,3,740,20
5219,90,740,48
5220,238,740,30
5221,143,740,14
5222,277,741,36
5223,394,741,7
5224,137,741,29
5225,74,741,6
5226,61,741,2
5227,267,741,44
5228,430,741,7
5229,59,741,15
5230,409,741,9
5231,173,741,18
5232,353,741,40
5233,457,741,16
5234,288,741,20
5235,327,741,14
5236,69,741,24
5237,61,742,12
5238,264,742,41
5239,485,742,43
5240,74,743,48
5241,151,743,20
5242,405,743,1
5243,456,743,43
5244,303,743,19
5245,236,743,47
5246,46,743,28
5247,197,743,50
5248,12,744,12
5249,158,744,3
5250,341,744,37
5251,43,744,29
5252,236,744,7
5253,211,744,3
5254,59,745,37
5255,465,745,31
5256,218,745,44
5257,441,745,32
5258,176,745,31
5259,10,745,46
5260,122,746,42
5261,241,746,21
5262,25,746,7
5263,125,747,48
5264,292,747,9
5265,163,747,34
5266,488,747,39
5267,194,747,18
5268,161,747,18
5269,449,748,29
5270,365,748,43
5271,427,748,2
5272,478,748,50
5273,496,748,6
5274,45,748,28
5275,342,749,49
5276,96,750,39
5277,392,751,14
5278,299,751,48
5279,214,751,11
5280,136,752,13
5281,112,752,4
5282,80,752,44
5283,128,752,16
5284,124,752,45
5285,67,752,20
5286,228,753,31
5287,154,753,48
5288,492,753,7
5289,79,753,30
5290,353,753,1
5291,114,754,45
5292,182,754,39
5293,431,754,33
5294,191,754,22
5295,78,754,36
5296,175,755,36
5297,367,755,50
5298,217,755,46
5299,42,755,48
5300,405,755,19
5301,5,755,41
5302,70,756,21
5303,449,756,25
5304,122,756,30
5305,268,756,27
5306,18,756,41
5307,417,756,1
5308,83,756,48
5309,423,756,25
5310,389,756,42
5311,10,757,1
5312,457,757,25
5313,207,757,5
5314,18,758,44
5315,128,758,38
5316,292,758,10
5317,436,758,12
5318,108,758,17
5319,485,758,21
5320,136,758,5
5321,64,758,30
5322,234,759,20
5323,287,759,37
5324,18,759,37
5325,329,760,37
5326,413,760,37
5327,162,760,6
5328,256,760,1
5329,178,760,20
5330,320,760,31
5331,3,761,25
5332,163,761,43
5333,334,761,12
5334,338,761,21
5335,323,761,15
5336,371,761,37
5337,292,761,21
5338,257,761,35
5339,402,761,47
5340,322,762,24
5341,38,762,24
5342,55,762,7
5343,109,762,38
5344,114,762,42
5345,307,762,3
5346,6,762,40
5347,360,762,5
5348,263,762,2
5349,113,762,8
5350,371,762,32
5351,181,762,16
5352,248,762,19
5353,313,763,24
5354,172,763,16
5355,337,763,26
5356,474,763,32
5357,470,763,46
5358,150,763,13
5359,41,763,10
5360,452,763,18
5361,287,763,11
5362,32,764,16
5363,61,764,28
5364,142,764,42
5365,391,764,14
5366,416,764,31
5367,419,764,17
5368,368,764,24
5369,460,764,5
5370,34,765,50
5371,341,765,11
5372,492,765,13
5373,276,765,41
5374,186,765,44
5375,399,765,10
5376,163,766,13
5377,411,766,28
5378,370,766,49
5379,459,766,31
5380,261,766,48
5381,410,766,44
5382,154,766,27
5383,2,766,32
5384,105,767,23
5385,276,767,50
5386,72,767,25
5387,433,767,33
5388,63,767,14
5389,273,767,12
5390,259,767,11
5391,189,767,35
5392,430,767,36
5393,294,767,46
5394,74,767,31
5395,137,767,18
5396,275,767,25
5397,304,768,10
5398,131,768,40
5399,123,768,11
5400,122,769,18
5401,122,769,17
5402,127,769,9
5403,177,769,21
5404,74,769,19
5405,155,769,8
5406,412,769,19
5407,463,769,14
5408,231,769,1
5409,101,769,9
5410,190,769,23
5411,144,769,29
5412,357,769,22
5413,160,770,2
5414,45,770,1
5415,167,770,7
5416,463,770,31
5417,171,770,13
5418,319,770,37
5419,198,770,21
5420,154,770,39
5421,11,770,31
5422,347,771,24
5423,312,771,40
5424,396,771,3
5425,114,771,47
5426,114,771,49
5427,280,771,49
5428,26,771,7
5429,337,771,47
5430,117,771,39
5431,418,772,10
5432,67,772,4
5433,199,772,8
5434,420,772,20
5435,492,772,42
5436,82,772,14
5437,50,773,48
5438,424,773,26
5439,20,773,29
5440,99,773,8
5441,480,773,36
5442,20,773,48
5443,456,774,43
5444,65,774,50
5445,1,774,14
5446,402,774,21
5447,170,774,46
5448,364,774,47
5449,142,775,29
5450,98,775,15
5451,221,776,36
5452,250,776,25
5453,130,776,15
5454,175,777,1
5455,87,777,13
5456,2,777,43
5457,490,777,40
5458,367,777,49
5459,382,777,48
5460,92,777,40
5461,351,777,11
5462,487,777,17
5463,68,778,25
5464,325,778,42
5465,22,779,7
5466,249,779,5
5467,423,779,31
5468,59,780,43
5469,461,780,2
5470,392,780,43
5471,204,780,42
5472,280,780,23
5473,150,781,32
5474,38,781,29
5475,331,781,28
5476,322,782,20
5477,224,783,18
5478,336,783,22
5479,295,783,49
5480,40,783,45
5481,319,783,10
5482,21,783,6
5483,317,783,47
5484,14,783,33
5485,105,784,34
5486,171,784,4
5487,84,784,13
5488,73,785,20
5489,382,785,43
5490,471,785,2
5491,242,785,8
5492,407,785,42
5493,319,785,41
5494,312,786,33
5495,280,786,42
5496,179,786,4
5497,389,786,34
5498,84,786,17
5499,339,786,49
5500,313,787,22
5501,484,787,50
5502,194,787,32
5503,479,787,28
5504,257,787,30
5505,350,787,34
5506,347,787,5
5507,496,787,21
5508,482,788,9
5509,124,788,2
5510,387,788,45
5511,488,788,43
5512,359,788,17
5513,114,788,15
5514,157,788,28
5515,113,788,28
5516,24,788,23
5517,82,789,22
5518,361,789,19
5519,208,789,43
5520,19,789,11
5521,114,789,14
5522,192,789,20
5523,216,789,45
5524,51,789,40
5525,100,789,22
5526,498,789,38
5527,141,789,9
5528,406,789,46
5529,494,789,24
5530,20,789,35
5531,216,789,10
5532,280,790,12
5533,127,790,45
5534,321,790,20
5535,337,790,29
5536,495,790,27
5537,83,790,19
5538,424,790,2
5539,118,790,21
5540,449,790,28
5541,342,790,1
5542,150,790,1
5543,240,790,6
5544,46,790,34
5545,14,790,31
5546,201,790,49
5547,54,791,50
5548,495,791,18
5549,478,791,34
5550,296,791,34
5551,211,791,38
5552,180,791,22
5553,49,791,24
5554,423,791,31
5555,408,791,35
5556,476,792,3
5557,226,792,27
5558,244,792,11
5559,66,792,50
5560,206,792,19
5561,335,792,11
5562,23,793,46
5563,277,793,8
5564,175,793,38
5565,116,794,4
5566,49,794,33
5567,472,794,18
5568,206,795,19
5569,400,795,8
5570,68,795,20
5571,307,795,12
5572,178,795,23
5573,314,795,10
5574,53,795,47
5575,56,795,4
5576,337,795,13
5577,409,795,32
5578,156,795,25
5579,411,795,10
5580,474,795,22
5581,304,795,21
5582,190,795,11
5583,411,796,33
5584,206,796,18
5585,272,796,26
5586,285,796,33
5587,458,796,20
5588,386,796,16
5589,359,796,42
5590,372,796,35
5591,201,797,31
5592,256,797,49
5593,50,797,15
5594,199,797,18
5595,154,797,45
5596,264,797,26
5597,10,797,34
5598,350,797,9
5599,188,797,20
5600,58,797,16
5601,283,797,33
5602,433,797,37
5603,215,797,20
5604,159,798,2
5605,293,798,21
5606,383,798,50
5607,407,798,34
5608,359,798,37
5609,100,798,1
5610,371,798,11
5611,10,798,32
5612,261,798,37
5613,211,798,19
5614,278,798,2
5615,63,798,38
5616,276,798,9
5617,396,799,10
5618,247,799,28
5619,157,799,42
5620,335,799,16
5621,13,799,46
5622,23,799,24
5623,240,800,10
5624,230,800,25
5625,375,800,28
5626,259,800,24
5627,72,800,8
5628,1,800,25
5629,46,800,45
5630,388,800,41
5631,413,800,41
5632,346,801,15
5633,232,801,25
5634,156,801,29
5635,134,801,2
5636,191,801,21
5637,376,801,7
5638,32,801,37
5639,219,801,11
5640,381,801,20
5641,153,801,21
5642,139,801,50
5643,405,801,35
5644,198,801,18
5645,56,801,6
5646,420,801,12
5647,144,802,17
5648,130,802,8
5649,449,802,45
5650,51,802,40
5651,201,802,14
5652,402,803,21
5653,300,803,32
5654,78,803,35
5655,91,804,49
5656,468,804,47
5657,421,804,38
5658,246,805,44
5659,368,805,24
5660,278,805,22
5661,456,805,49
5662,424,805,43
5663,349,805,19
5664,395,805,33
5665,493,805,49
5666,196,805,31
5667,398,806,44
5668,333,806,4
5669,76,806,3
5670,68,806,19
5671,246,806,12
5672,287,806,50
5673,257,806,43
5674,231,806,6
5675,9,807,7
5676,149,807,32
5677,15,807,15
5678,346,807,30
5679,298,807,13
5680,406,807,13
5681,170,808,38
5682,372,808,17
5683,210,808,33
5684,346,808,41
5685,374,808,28
5686,50,808,49
5687,83,808,6
5688,248,808,45
5689,350,808,29
5690,339,809,33
5691,7,809,34
5692,88,809,34
5693,58,809,18
5694,297,809,6
5695,317,809,14
5696,409,809,46
5697,163,809,36
5698,401,809,8
5699,338,809,40
5700,451,809,21
5701,349,809,29
5702,443,809,21
5703,130,809,28
5704,381,809,20
5705,378,810,19
5706,54,810,1
5707,127,810,34
5708,352,810,10
5709,74,810,10
5710,320,810,6
5711,450,810,19
5712,491,810,21
5713,163,811,25
5714,359,811,50
5715,488,811,39
5716,232,811,3
5717,433,811,6
5718,487,811,26
5719,8,811,31
5720,23,811,32
5721,457,812,29
5722,110,812,30
5723,176,812,20
5724,260,812,11
5725,116,812,3
5726,50,813,1
5727,14,813,2
5728,388,813,11
5729,204,813,20
5730,210,813,18
5731,448,813,25
5732,339,813,40
5733,489,813,36
5734,347,814,26
5735,75,814,6
5736,295,814,1
5737,134,814,48
5738,31,814,49
5739,4,814,15
5740,407,815,13
5741,413,815,8
5742,343,815,44
5743,235,815,17
5744,179,815,34
5745,444,815,49
5746,326,815,6
5747,303,815,13
5748,57,815,25
5749,440,816,44
5750,142,816,42
5751,91,816,2
5752,320,817,41
5753,155,817,17
5754,361,817,10
5755,385,817,12
5756,399,817,16
5757,96,817,18
5758,325,817,24
5759,363,817,14
5760,252,818,41
5761,42,818,11
5762,331,818,38
5763,197,819,2
5764,155,819,47
5765,212,819,19
5766,78,820,48
5767,490,820,28
5768,107,820,25
5769,418,820,26
5770,127,820,50
5771,202,820,38
5772,235,820,40
5773,369,820,4
5774,330,820,41
5775,167,821,31
5776,266,821,26
5777,57,821,46
5778,185,822,20
5779,240,822,42
5780,390,822,33
5781,5,822,38
5782,2,822,25
5783,137,822,22
5784,51,823,18
5785,382,823,11
5786,84,823,43
5787,262,823,3
5788,449,823,34
5789,499,823,16
5790,408,824,44
5791,88,824,5
5792,195,824,45
5793,72,824,4
5794,302,824,6
5795,136,824,1
5796,131,824,4
5797,278,824,27
5798,305,824,27
5799,284,824,18
5800,100,824,28
5801,489,824,49
5802,26,824,36
5803,297,824,35
5804,450,824,26
5805,37,825,34
5806,198,825,43
5807,296,825,29
5808,383,825,46
5809,464,825,7
5810,468,825,31
5811,494,825,30
5812,404,825,34
5813,406,825,45
5814,378,825,36
5815,354,825,21
5816,5,825,48
5817,37,825,24
5818,363,826,36
5819,499,826,27
5820,442,826,7
5821,147,826,1
5822,216,826,39
5823,9,827,3
5824,61,827,50
5825,294,827,1
5826,349,828,20
5827,19,828,34
5828,296,828,26
5829,9,828,12
5830,97,828,42
5831,240,828,25
5832,93,828,36
5833,382,828,17
5834,154,828,11
5835,60,828,24
5836,171,828,28
5837,390,828,12
5838,30,828,42
5839,59,828,29
5840,485,828,43
5841,380,829,6
5842,470,829,39
5843,90,829,47
5844,366,829,43
5845,460,829,8
5846,42,829,28
5847,379,829,26
5848,355,829,48
5849,20,830,39
5850,499,830,30
5851,46,830,10
5852,183,830,11
5853,24,830,38
5854,280,831,19
5855,135,832,11
5856,387,832,4
5857,70,832,39
5858,371,833,36
5859,241,833,49
5860,431,833,25
5861,210,833,49
5862,97,833,8
5863,354,833,43
5864,175,833,40
5865,355,833,23
5866,268,833,35
5867,5,834,11
5868,395,834,7
5869,39,835,50
5870,352,835,37
5871,51,835,34
5872,166,835,24
5873,481,835,36
5874,293,835,18
5875,297,836,40
5876,261,836,43
5877,230,836,36
5878,215,836,23
5879,283,836,50
5880,64,836,32
5881,3,836,41
5882,479,836,31
5883,38,837,9
5884,347,837,22
5885,268,837,37
5886,217,838,9
5887,286,838,18
5888,470,838,31
5889,112,838,12
5890,128,838,7
5891,304,838,41
5892,203,839,19
5893,107,839,23
5894,460,839,47
5895,53,840,36
5896,441,840,18
5897,62,840,26
5898,254,840,39
5899,439,840,30
5900,347,841,2
5901,477,841,27
5902,437,841,39
5903,147,841,40
5904,202,841,9
5905,241,842,50
5906,8,842,4
5907,179,843,1
5908,120,843,24
5909,65,843,23
5910,488,843,42
5911,207,843,23
5912,228,844,5
5913,448,844,11
5914,430,844,25
5915,9,844,41
5916,86,844,31
5917,288,844,22
5918,239,844,10
5919,466,844,49
5920,319,845,34
5921,107,845,4
5922,346,845,27
5923,58,845,3
5924,145,845,23
5925,141,845,44
5926,47,845,18
5927,30,845,23
5928,443,845,38
5929,248,845,4
5930,452,845,46
5931,483,845,15
5932,321,845,5
5933,288,846,12
5934,229,846,17
5935,31,846,21
5936,164,847,15
5937,42,847,16
5938,319,847,7
5939,411,847,5
5940,464,847,2
5941,23,847,40
5942,445,848,5
5943,149,848,40
5944,74,848,50
5945,120,849,7
5946,10,849,49
5947,65,849,8
5948,472,849,48
5949,234,849,34
5950,351,849,20
5951,439,850,22
5952,95,850,43
5953,428,850,42
5954,451,850,24
5955,59,850,13
5956,468,850,34
5957,4,850,26
5958,233,850,38
5959,439,850,34
5960,411,850,29
5961,446,850,28
5962,208,850,30
5963,68,850,41
5964,287,850,49
5965,357,850,12
5966,467,851,38
5967,113,851,21
5968,469,851,2
5969,365,851,19
5970,27,851,9
5971,332,851,34
5972,428,851,41
5973,210,851,41
5974,223,852,12
5975,482,853,11
5976,465,853,40
5977,209,853,9
5978,329,853,22
5979,473,853,37
5980,444,854,26
5981,166,854,34
5982,241,854,5
5983,220,854,11
5984,105,854,5
5985,22,854,18
5986,499,854,4
5987,109,854,33
5988,446,854,4
5989,465,854,46
5990,371,854,12
5991,77,854,28
5992,89,854,2
5993,440,855,27
5994,373,855,16
5995,57,855,20
5996,299,855,39
5997,406,855,26
5998,35,855,47
5999,188,855,46
6000,352,855,38
6001,99,855,27
6002,53,856,46
6003,365,856,47
6004,60,856,3
6005,98,856,36
6006,348,856,27
6007,469,856,36
6008,321,856,8
6009,199,856,27
6010,371,857,37
6011,53,857,8
6012,259,857,46
6013,125,858,32
6014,327,858,41
6015,162,858,43
6016,250,858,17
6017,299,858,34
6018,215,858,45
6019,81,858,7
6020,79,858,30
6021,340,858,9
6022,48,858,10
6023,333,858,16
6024,103,858,8
6025,492,858,25
6026,467,859,12
6027,34,859,27
6028,23,859,17
6029,414,859,11
6030,3,859,41
6031,241,859,45
6032,172,859,45
6033,323,859,18
6034,309,859,34
6035,102,860,30
6036,40,860,17
6037,86,860,48
6038,190,860,1
6039,362,860,7
6040,238,861,9
6041,249,861,32
6042,363,861,20
6043,396,861,22
6044,140,861,31
6045,307,861,19
6046,187,861,35
6047,210,861,34
6048,233,861,31
6049,483,861,15
6050,434,861,9
6051,411,861,42
6052,271,861,17
6053,67,862,22
6054,380,862,27
6055,454,862,40
6056,265,862,6
6057,200,862,33
6058,34,862,7
6059,312,863,14
6060,185,863,3
6061,325,863,4
6062,371,863,47
6063,471,863,42
6064,497,863,38
6065,324,863,26
6066,446,863,34
6067,21,863,5
6068,382,864,48
6069,395,864,36
6070,223,865,43
6071,419,865,11
6072,13,865,26
6073,75,865,42
6074,184,865,19
6075,239,865,36
6076,264,866,17
6077,25,866,31
6078,202,866,11
6079,100,866,30
6080,477,866,43
6081,264,866,28
6082,202,867,47
6083,208,867,1
6084,99,867,45
6085,355,867,38
6086,283,867,19
6087,15,867,29
6088,478,867,31
6089,87,867,39
6090,481,868,37
6091,133,868,41
6092,367,868,24
6093,492,868,48
6094,444,868,5
6095,374,868,38
6096,225,869,21
6097,207,869,50
6098,247,869,15
6099,326,869,6
6100,349,869,10
6101,213,870,50
6102,449,870,21
6103,306,870,42
6104,117,870,18
6105,245,870,45
6106,15,870,9
6107,324,870,49
6108,2,870,16
6109,423,870,25
6110,440,870,33
6111,224,870,5
6112,116,870,46
6113,486,870,44
6114,318,871,44
6115,482,871,39
6116,466,871,34
6117,296,871,9
6118,414,871,8
6119,374,871,13
6120,132,871,26
6121,243,871,35
6122,47,871,42
6123,395,871,34
6124,199,871,29
6125,131,871,4
6126,285,871,27
6127,343,871,7
6128,192,871,41
6129,210,872,22
6130,12,872,23
6131,382,872,10
6132,152,872,40
6133,483,872,25
6134,423,872,14
6135,164,872,41
6136,4,872,9
6137,466,872,38
6138,164,873,34
6139,289,873,26
6140,181,873,36
6141,275,873,50
6142,447,873,43
6143,259,873,3
6144,261,873,37
6145,132,873,48
6146,334,873,19
6147,406,873,15
6148,217,873,25
6149,20,873,19
6150,418,873,3
6151,488,874,12
6152,411,874,22
6153,417,874,34
6154,481,874,31
6155,284,874,7
6156,137,875,1
6157,84,876,19
6158,315,876,34
6159,461,876,39
6160,338,876,18
6161,284,876,38
6162,233,876,2
6163,78,876,46
6164,262,876,7
6165,152,876,34
6166,251,877,32
6167,272,877,21
6168,42,877,32
6169,485,877,24
6170,251,877,4
6171,36,877,3
6172,179,878,23
6173,219,878,37
6174,75,878,41
6175,402,879,50
6176,487,879,10
6177,454,879,21
6178,405,879,3
6179,188,879,6
6180,74,880,49
6181,183,880,2
6182,116,880,23
6183,232,880,45
6184,200,880,44
6185,396,880,17
6186,104,881,40
6187,152,881,33
6188,286,881,44
6189,419,881,13
6190,371,881,3
6191,145,881,14
6192,454,882,9
6193,202,882,46
6194,63,882,4
6195,140,882,27
6196,412,882,24
6197,208,882,27
6198,315,882,16
6199,197,882,33
6200,216,883,4
6201,278,883,45
6202,121,883,1
6203,309,883,21
6204,67,883,32
6205,17,883,32
6206,331,883,47
6207,161,883,46
6208,112,883,36
6209,499,883,26
6210,336,883,30
6211,375,883,5
6212,301,883,41
6213,151,884,21
6214,255,884,17
6215,23,884,27
6216,275,884,27
6217,21,884,26
6218,203,885,30
6219,391,885,49
6220,393,885,14
6221,445,885,36
6222,89,885,48
6223,470,885,8
6224,26,886,24
6225,140,886,39
6226,458,886,36
6227,48,886,39
6228,190,886,38
6229,23,886,30
6230,363,886,22
6231,393,886,34
6232,10,886,5
6233,103,886,50
6234,22,886,24
6235,223,886,29
6236,313,886,10
6237,208,886,48
6238,321,886,21
6239,443,887,28
6240,118,887,16
6241,401,887,22
6242,272,887,3
6243,277,887,41
6244,429,887,28
6245,227,887,23
6246,182,887,3
6247,410,887,22
6248,474,887,46
6249,487,887,4
6250,264,887,20
6251,290,887,20
6252,432,887,22
6253,277,887,40
6254,323,888,17
6255,272,888,5
6256,497,888,1
6257,96,889,49
6258,304,889,50
6259,407,889,35
6260,343,889,3
6261,285,889,30
6262,181,889,46
6263,24,890,43
6264,311,890,22
6265,371,890,23
6266,384,890,40
6267,495,890,37
6268,447,890,30
6269,29,890,39
6270,258,890,3
6271,265,890,48
6272,303,890,45
6273,126,890,38
6274,391,890,30
6275,88,890,47
6276,232,890,31
6277,123,890,46
6278,310,891,26
6279,395,891,22
6280,114,891,20
6281,454,892,42
6282,166,892,13
6283,216,892,43
6284,389,892,10
6285,8,892,49
6286,467,893,34
6287,483,893,42
6288,363,893,38
6289,358,893,31
6290,440,893,43
6291,417,893,1
6292,70,894,44
6293,379,894,34
6294,443,894,6
6295,10,894,9
6296,169,894,23
6297,197,894,26
6298,20,895,26
6299,59,895,17
6300,442,895,49
6301,83,895,32
6302,157,895,40
6303,261,895,25
6304,345,895,8
6305,389,895,34
6306,266,896,30
6307,48,896,1
6308,431,896,28
6309,340,896,43
6310,468,896,26
6311,469,896,22
6312,82,897,35
6313,233,897,27
6314,308,897,23
6315,138,897,11
6316,274,897,11
6317,266,897,28
6318,403,897,24
6319,410,897,30
6320,259,897,32
6321,203,898,15
6322,346,898,26
